gene_symbol,ensembl_id,chromosome,start,end,strand,chr_num
DPY30,ENSG00000162961,2,31867809,32039805,-1,2
SPAST,ENSG00000021574,2,32063556,32157637,1,2
SLC30A6,ENSG00000152683,2,32165841,32224379,1,2
NLRC4,ENSG00000091106,2,32224453,32265732,-1,2
YIPF4,ENSG00000119820,2,32277904,32316594,1,2
BIRC6,ENSG00000115760,2,32357023,32619571,1,2
MIR558,ENSG00000207653,2,32532153,32532246,1,2
BIRC6-AS2,ENSG00000290864,2,32557273,32574818,-1,2
TTC27,ENSG00000018699,2,32628032,32821051,1,2
MIR4765,ENSG00000265057,2,32635255,32635331,1,2
LINC00486,ENSG00000230876,2,32825261,32926693,1,2
LOC100271832,ENSG00000236854,2,32927085,32946130,1,2
LTBP1,ENSG00000049323,2,32946953,33399509,1,2
MIR4430,ENSG00000283591,2,33418516,33418564,1,2
RASGRP3,ENSG00000152689,2,33436324,33586669,1,2
FAM98A,ENSG00000119812,2,33532744,33599347,-1,2
LINC01317,ENSG00000228262,2,33706806,34738231,1,2
MYADML,ENSG00000293267,2,33722721,33728260,-1,2
LINC01318,ENSG00000237790,2,34067226,34069550,1,2
MIR548AD,ENSG00000265301,2,35471405,35471486,1,2
FEZ2,ENSG00000171055,2,36531805,36646087,-1,2
VIT,ENSG00000205221,2,36696690,36814794,1,2
STRN,ENSG00000115808,2,36837698,36966536,-1,2
HEATR5B,ENSG00000008869,2,36968383,37084372,-1,2
GPATCH11,ENSG00000152133,2,37084518,37099244,1,2
EIF2AK2,ENSG00000055332,2,37099210,37157522,-1,2
SULT6B1,ENSG00000138068,2,37167820,37196598,-1,2
CEBPZOS,ENSG00000218739,2,37196488,37216193,1,2
CEBPZ,ENSG00000115816,2,37201612,37231596,-1,2
NDUFAF7,ENSG00000003509,2,37231631,37253403,1,2
PRKD3,ENSG00000115825,2,37250502,37324833,-1,2
QPCT,ENSG00000115828,2,37342827,37373322,1,2
CDC42EP3,ENSG00000163171,2,37641882,37738468,-1,2
RMDN2,ENSG00000115841,2,37923187,38067142,1,2
RMDN2-AS1,ENSG00000235848,2,37949911,38067041,-1,2
CYP1B1,ENSG00000138061,2,38066973,38109902,-1,2
CYP1B1-AS1,ENSG00000232973,2,38073447,38231651,1,2
ATL2,ENSG00000119787,2,38293954,38377285,-1,2
HNRNPLL,ENSG00000143889,2,38561969,38603586,-1,2
GALM,ENSG00000143891,2,38666081,38741237,1,2
SRSF7,ENSG00000115875,2,38743599,38751494,-1,2
GEMIN6,ENSG00000152147,2,38751534,38785002,1,2
DHX57,ENSG00000163214,2,38797729,38875934,-1,2
MORN2,ENSG00000188010,2,38875976,38929072,1,2
ARHGEF33,ENSG00000214694,2,38889875,38975454,1,2
LOC375196,ENSG00000269210,2,38959274,38960384,-1,2
SOS1,ENSG00000115904,2,38962206,39124345,-1,2
CDKL4,ENSG00000205111,2,39168045,39243983,-1,2
MAP4K3,ENSG00000011566,2,39249266,39437301,-1,2
TMEM178A,ENSG00000152154,2,39664982,39717963,1,2
THUMPD2,ENSG00000138050,2,39736060,39779267,-1,2
SLC8A1-AS1,ENSG00000227028,2,39786453,40255209,1,2
SLC8A1,ENSG00000183023,2,40097270,40611053,-1,2
LINC01913,ENSG00000214691,2,41860155,41894050,1,2
LINC01914,ENSG00000234362,2,41931599,41934660,-1,2
PKDCC,ENSG00000162878,2,42048021,42058517,1,2
EML4,ENSG00000143924,2,42169353,42332548,1,2
COX7A2L,ENSG00000115944,2,42333546,42425088,-1,2
KCNG3,ENSG00000171126,2,42442017,42493982,-1,2
MTA3,ENSG00000057935,2,42494569,42756947,1,2
OXER1,ENSG00000162881,2,42762499,42764135,-1,2
HAAO,ENSG00000162882,2,42767089,42792593,-1,2
LINC01819,ENSG00000231826,2,42972255,43040662,-1,2
LINC01126,ENSG00000279873,2,43219805,43233464,1,2
ZFP36L2,ENSG00000152518,2,43222402,43226606,-1,2
THADA,ENSG00000115970,2,43230851,43596038,-1,2
PLEKHH2,ENSG00000152527,2,43637260,43767987,1,2
C1GALT1C1L,ENSG00000223658,2,43675151,43676429,-1,2
DYNC2LI1,ENSG00000138036,2,43774039,43810010,1,2
ABCG5,ENSG00000138075,2,43812472,43838865,-1,2
ABCG8,ENSG00000143921,2,43831942,43882988,1,2
LRPPRC,ENSG00000138095,2,43886224,43996226,-1,2
PPM1B,ENSG00000138032,2,44167969,44244384,1,2
SLC3A1,ENSG00000138079,2,44275458,44321494,1,2
PREPL,ENSG00000138078,2,44316281,44361862,-1,2
CAMKMT,ENSG00000143919,2,44361947,44772592,1,2
LINC01833,ENSG00000259439,2,44921054,44939344,-1,2
SIX3-AS1,ENSG00000236502,2,44940130,44945785,-1,2
SIX3,ENSG00000138083,2,44941702,44946071,1,2
SIX2,ENSG00000170577,2,45005182,45009452,-1,2
LINC01121,ENSG00000205054,2,45164809,45323397,-1,2
SRBD1,ENSG00000068784,2,45388680,45612165,-1,2
PRKCE,ENSG00000171132,2,45651345,46187990,1,2
EPAS1,ENSG00000116016,2,46293667,46386697,1,2
LINC01820,ENSG00000228100,2,46347186,46429238,-1,2
TMEM247,ENSG00000284701,2,46479565,46484425,1,2
ATP6V1E2,ENSG00000250565,2,46490750,46542577,-1,2
RHOQ,ENSG00000119729,2,46541806,46584688,1,2
PIGF,ENSG00000151665,2,46580937,46617055,-1,2
CRIPT,ENSG00000119878,2,46616416,46685037,1,2
LINC01118,ENSG00000222005,2,46698940,46913231,1,2
SOCS5,ENSG00000171150,2,46698952,46780245,1,2
MCFD2,ENSG00000180398,2,46901870,46941855,-1,2
TTC7A,ENSG00000068724,2,46915869,47076137,1,2
STPG4,ENSG00000239605,2,47045538,47155308,-1,2
CALM2,ENSG00000143933,2,47160084,47176921,-1,2
BCYRN1,ENSG00000236824,2,47335315,47335514,1,2
EPCAM,ENSG00000119888,2,47345158,47387601,1,2
MIR559,ENSG00000207923,2,47377675,47377770,1,2
MSH2,ENSG00000095002,2,47403067,47663146,1,2
KCNK12,ENSG00000184261,2,47509290,47570985,-1,2
MSH6,ENSG00000116062,2,47695530,47810063,1,2
FBXO11,ENSG00000138081,2,47789316,47906498,-1,2
FOXN2,ENSG00000170802,2,48314637,48379295,1,2
PPP1R21,ENSG00000162869,2,48440598,48515391,1,2
STON1,ENSG00000243244,2,48529383,48598513,1,2
STON1-GTF2A1L,ENSG00000068781,2,48529925,48776517,1,2
GTF2A1L,ENSG00000242441,2,48617798,48733148,1,2
LHCGR,ENSG00000138039,2,48686774,48755730,-1,2
FSHR,ENSG00000170820,2,48962157,49154527,-1,2
MIR548BA,ENSG00000212036,2,49059603,49059658,1,2
NRXN1,ENSG00000179915,2,49918503,51225575,-1,2
MIR8485,ENSG00000216191,2,50696172,50696262,-1,2
LINC01867,ENSG00000225444,2,52370602,52390056,1,2
MIR4431,ENSG00000264975,2,52702522,52702615,-1,2
ASB3,ENSG00000115239,2,53532672,53860160,-1,2
CHAC2,ENSG00000143942,2,53767804,53775196,1,2
ERLEC1,ENSG00000068912,2,53787009,53833038,1,2
MIR3682,ENSG00000265452,2,53849122,53849205,-1,2
GPR75,ENSG00000119737,2,53852912,53859967,-1,2
PSME4,ENSG00000068878,2,53864069,53970993,-1,2
ACYP2,ENSG00000170634,2,53970838,54305300,1,2
TSPYL6,ENSG00000178021,2,54253178,54256229,-1,2
SPTBN1,ENSG00000115306,2,54456327,54671446,1,2
RPL23AP32,ENSG00000237887,2,54529343,54529801,1,2
EML6,ENSG00000214595,2,54723499,54972025,1,2
RTN4,ENSG00000115310,2,54972187,55112621,-1,2
CLHC1,ENSG00000162994,2,55172547,55232563,-1,2
RPS27A,ENSG00000143947,2,55231903,55235853,1,2
MTIF2,ENSG00000085760,2,55236595,55269347,-1,2
PRORSD1P,ENSG00000162997,2,55282329,55284437,1,2
CCDC88A,ENSG00000115355,2,55287842,55419895,-1,2
CFAP36,ENSG00000163001,2,55519604,55545079,1,2
PPP4R3B,ENSG00000275052,2,55547292,55618880,-1,2
PNPT1,ENSG00000138035,2,55634061,55693863,-1,2
EFEMP1,ENSG00000115380,2,55865967,55924139,-1,2
MIR217HG,ENSG00000226702,2,55963191,56049708,-1,2
MIR217,ENSG00000207548,2,55982967,55983076,-1,2
MIR216A,ENSG00000207798,2,55988950,55989059,-1,2
MIR216B,ENSG00000211520,2,56000714,56000795,-1,2
LINC01813,ENSG00000229805,2,56077299,56090382,-1,2
LOC100129434,ENSG00000233251,2,56170244,56185870,-1,2
CCDC85A,ENSG00000055813,2,56183990,56386172,1,2
VRK2,ENSG00000028116,2,57907629,58159920,1,2
FANCL,ENSG00000115392,2,58159243,58241410,-1,2
LINC01795,ENSG00000225226,2,58275532,58297857,1,2
LINC01793,ENSG00000233723,2,58427707,59355588,1,2
MIR4432HG,ENSG00000228590,2,60311286,60439841,-1,2
MIR4432,ENSG00000266078,2,60387362,60387445,-1,2
BCL11A,ENSG00000119866,2,60450520,60554467,-1,2
PAPOLG,ENSG00000115421,2,60756253,60802086,1,2
REL,ENSG00000162924,2,60881491,60931612,1,2
PUS10,ENSG00000162927,2,60939610,61018259,-1,2
PEX13,ENSG00000162928,2,61017225,61051990,1,2
C2orf74,ENSG00000237651,2,61145068,61164828,1,2
USP34,ENSG00000115464,2,61187463,61471087,-1,2
SNORA70B,ENSG00000206937,2,61417244,61417378,-1,2
XPO1,ENSG00000082898,2,61476032,61538741,-1,2
FAM161A,ENSG00000170264,2,61824848,61854143,-1,2
CCT4,ENSG00000115484,2,61868085,61888671,-1,2
COMMD1,ENSG00000173163,2,61888724,62147247,1,2
B3GNT2,ENSG00000170340,2,62196115,62224731,1,2
MIR5192,ENSG00000266097,2,62205826,62205917,1,2
TMEM17,ENSG00000186889,2,62500218,62511894,-1,2
EHBP1,ENSG00000115504,2,62673851,63046487,1,2
OTX1,ENSG00000115507,2,63050057,63057836,1,2
DBIL5P2,ENSG00000293077,2,63117851,63119542,-1,2
WDPCP,ENSG00000143951,2,63119559,63827843,-1,2
MDH1,ENSG00000014641,2,63588609,63607197,1,2
UGP2,ENSG00000169764,2,63840952,63891562,1,2
VPS54,ENSG00000143952,2,63892146,64019428,-1,2
PELI1,ENSG00000197329,2,64092652,64144420,-1,2
LINC00309,ENSG00000230923,2,64185078,64205485,-1,2
MIR4433B,ENSG00000264297,2,64340747,64340848,-1,2
MIR4433A,ENSG00000283222,2,64340759,64340839,1,2
LGALSL,ENSG00000119862,2,64453969,64461381,1,2
LINC01805,ENSG00000223863,2,64486353,64500904,1,2
AFTPH,ENSG00000119844,2,64524299,64593005,1,2
MIR4434,ENSG00000283204,2,64525513,64525565,1,2
SERTAD2,ENSG00000179833,2,64631621,64751005,-1,2
LINC01800,ENSG00000234572,2,64756982,64899994,-1,2
LINC02245,ENSG00000237638,2,64901840,65056233,-1,2
SLC1A4,ENSG00000115902,2,64988477,65023865,1,2
CEP68,ENSG00000011523,2,65056354,65087004,1,2
RAB1A,ENSG00000138069,2,65070696,65130331,-1,2
ACTR2,ENSG00000138071,2,65227788,65271253,1,2
SPRED2,ENSG00000198369,2,65310851,65432637,-1,2
MIR4778,ENSG00000264525,2,66358249,66358328,-1,2
LINC01873,ENSG00000232164,2,66383306,66392450,1,2
MEIS1-AS3,ENSG00000226819,2,66426735,66433605,-1,2
MEIS1,ENSG00000143995,2,66433452,66573869,1,2
MEIS1-AS2,ENSG00000230749,2,66439088,66445954,-1,2
LINC01799,ENSG00000232046,2,66574014,67005271,1,2
LINC01797,ENSG00000237179,2,66696190,66703252,-1,2
LINC01628,ENSG00000232688,2,66867905,66922509,-1,2
LOC101927661,ENSG00000235885,2,67086446,67311439,1,2
LINC01829,ENSG00000236780,2,67123357,67398151,-1,2
ETAA1,ENSG00000143971,2,67397322,67412089,1,2
LINC01812,ENSG00000237013,2,67796047,67825658,-1,2
C1D,ENSG00000197223,2,68041130,68110948,-1,2
PNO1,ENSG00000115946,2,68157888,68176238,1,2
PPP3R1,ENSG00000221823,2,68178857,68256237,-1,2
CNRIP1,ENSG00000119865,2,68284171,68320051,-1,2
PLEK,ENSG00000115956,2,68365282,68397453,1,2
FBXO48,ENSG00000204923,2,68459422,68467294,-1,2
APLF,ENSG00000169621,2,68467572,68655862,1,2
PROKR1,ENSG00000169618,2,68643579,68658251,1,2
ARHGAP25,ENSG00000163219,2,68679601,68826833,1,2
BMP10,ENSG00000163217,2,68860909,68871397,-1,2
GKN2,ENSG00000183607,2,68945232,68952893,-1,2
GKN1,ENSG00000169605,2,68974573,68980980,1,2
ANTXR1,ENSG00000169604,2,69013176,69249327,1,2
MIR3126,ENSG00000266649,2,69103682,69103755,1,2
GFPT1,ENSG00000198380,2,69319780,69387250,-1,2
NFU1,ENSG00000169599,2,69396113,69437628,-1,2
AAK1,ENSG00000115977,2,69457997,69674349,-1,2
SNORA36C,ENSG00000207016,2,69520043,69520174,-1,2
ANXA4,ENSG00000196975,2,69644425,69827112,1,2
GMCL1,ENSG00000087338,2,69829660,69881384,1,2
SNRNP27,ENSG00000124380,2,69893956,69905575,1,2
MXD1,ENSG00000059728,2,69897688,69942945,1,2
ASPRV1,ENSG00000244617,2,69960089,69961631,-1,2
PCBP1-AS1,ENSG00000179818,2,69963254,70105068,-1,2
PCBP1,ENSG00000169564,2,70087477,70089203,1,2
LINC01816,ENSG00000231327,2,70093885,70142950,-1,2
C2orf42,ENSG00000115998,2,70149885,70248615,-1,2
TIA1,ENSG00000116001,2,70209444,70248660,-1,2
MIR1285-2,ENSG00000221238,2,70252918,70253005,-1,2
PCYOX1,ENSG00000116005,2,70257386,70281185,1,2
SNRPG,ENSG00000143977,2,70281362,70293740,-1,2
FAM136A,ENSG00000035141,2,70295976,70302067,-1,2
TGFA,ENSG00000163235,2,70447284,70554193,-1,2
TGFA-IT1,ENSG00000224606,2,70467385,70468495,-1,2
ADD2,ENSG00000075340,2,70607618,70768225,-1,2
FIGLA,ENSG00000183733,2,70777310,70790643,-1,2
CLEC4F,ENSG00000152672,2,70808643,70820599,-1,2
CD207,ENSG00000116031,2,70830211,70835816,-1,2
LINC01143,ENSG00000237751,2,70887850,70889989,1,2
VAX2,ENSG00000116035,2,70900576,70965373,1,2
ATP6V1B1,ENSG00000116039,2,70935900,70965431,1,2
ATP6V1B1-AS1,ENSG00000239322,2,70941817,70948610,-1,2
TEX261,ENSG00000144043,2,70968325,70994873,-1,2
ANKRD53,ENSG00000144031,2,70978380,70985499,1,2
OR7E91P,ENSG00000290930,2,71024035,71056198,1,2
NAGK,ENSG00000124357,2,71064344,71079808,1,2
MCEE,ENSG00000124370,2,71109684,71130239,-1,2
MPHOSPH10,ENSG00000124383,2,71130310,71150101,1,2
PAIP2B,ENSG00000124374,2,71182738,71227103,-1,2
ZNF638,ENSG00000075292,2,71276561,71435069,1,2
DYSF,ENSG00000135636,2,71453561,71686763,1,2
CYP26B1,ENSG00000003137,2,72129238,72147862,-1,2
EXOC6B,ENSG00000144036,2,72175984,72826041,-1,2
SPR,ENSG00000116096,2,72887382,72892158,1,2
EMX1,ENSG00000135638,2,72916260,72936071,1,2
SFXN5,ENSG00000144040,2,72942036,73075619,-1,2
RAB11FIP5,ENSG00000135631,2,73073382,73156721,-1,2
NOTO,ENSG00000214513,2,73202574,73212513,1,2
SMYD5,ENSG00000135632,2,73214222,73227221,1,2
PRADC1,ENSG00000135617,2,73228010,73233239,-1,2
CCT7,ENSG00000135624,2,73233420,73253021,1,2
FBXO41,ENSG00000163013,2,73254682,73284478,-1,2
EGR4,ENSG00000135625,2,73290929,73293701,-1,2
ALMS1,ENSG00000116127,2,73385758,73625166,1,2
ALMS1-IT1,ENSG00000230002,2,73456764,73459482,1,2
NAT8,ENSG00000291479,2,73640723,73642422,-1,2
ALMS1P1,ENSG00000163016,2,73671030,73685085,1,2
NAT8B,ENSG00000204872,2,73700576,73701340,-1,2
TPRKB,ENSG00000291480,2,73729104,73737400,-1,2
DUSP11,ENSG00000291483,2,73761782,73780173,-1,2
C2orf78,ENSG00000187833,2,73784183,73817148,1,2
STAMBP,ENSG00000124356,2,73828916,73873659,1,2
ACTG2,ENSG00000163017,2,73892314,73919865,1,2
DGUOK,ENSG00000114956,2,73926826,73958961,1,2
DGUOK-AS1,ENSG00000237883,2,73927769,73986660,-1,2
TET3,ENSG00000187605,2,73984910,74108177,1,2
BOLA3,ENSG00000163170,2,74135400,74147912,-1,2
MOB1A,ENSG00000114978,2,74152528,74178898,-1,2
MTHFD2,ENSG00000065911,2,74186172,74217565,1,2
SLC4A5,ENSG00000188687,2,74216242,74343416,-1,2
DCTN1,ENSG00000204843,2,74361154,74392087,-1,2
DCTN1-AS1,ENSG00000237737,2,74385474,74393882,1,2
C2orf81,ENSG00000284308,2,74414176,74421619,-1,2
WDR54,ENSG00000005448,2,74421678,74425755,1,2
RTKN,ENSG00000114993,2,74425835,74442422,-1,2
INO80B,ENSG00000115274,2,74455087,74457944,1,2
INO80B-WBP1,ENSG00000274049,2,74455088,74460884,1,2
WBP1,ENSG00000239779,2,74458400,74460891,1,2
MOGS,ENSG00000115275,2,74461057,74465410,-1,2
MRPL53,ENSG00000204822,2,74471982,74472687,-1,2
CCDC142,ENSG00000135637,2,74471986,74483408,-1,2
TTC31,ENSG00000115282,2,74483073,74494559,1,2
LBX2,ENSG00000179528,2,74497517,74503316,-1,2
LBX2-AS1,ENSG00000257702,2,74498057,74505091,1,2
PCGF1,ENSG00000115289,2,74505043,74507695,-1,2
TLX2,ENSG00000115297,2,74513463,74517148,1,2
DQX1,ENSG00000144045,2,74518131,74526281,-1,2
AUP1,ENSG00000115307,2,74526645,74529760,-1,2
HTRA2,ENSG00000115317,2,74529596,74533350,1,2
LOXL3,ENSG00000115318,2,74532258,74555690,-1,2
DOK1,ENSG00000115325,2,74549026,74557551,1,2
M1AP,ENSG00000159374,2,74557883,74648338,-1,2
SEMA4F,ENSG00000135622,2,74654226,74690634,1,2
HK2,ENSG00000159399,2,74834127,74893359,1,2
LINC01291,ENSG00000204792,2,74908953,74943494,1,2
POLE4,ENSG00000115350,2,74958643,74970128,1,2
TACR1,ENSG00000115353,2,75046463,75199520,-1,2
MIR5000,ENSG00000263909,2,75090812,75090914,1,2
EVA1A,ENSG00000115363,2,75469302,75569722,-1,2
MRPL19,ENSG00000115364,2,75646783,75690851,1,2
GCFC2,ENSG00000005436,2,75652000,75710985,-1,2
LRRTM4,ENSG00000176204,2,76747685,77593319,-1,2
LINC01851,ENSG00000233605,2,77915870,77918013,1,2
LOC101927948,ENSG00000229494,2,78088729,78127806,1,2
REG3G,ENSG00000143954,2,79025686,79028505,1,2
REG1B,ENSG00000172023,2,79085023,79088019,-1,2
REG1A,ENSG00000115386,2,79120362,79123409,1,2
REG1CP,ENSG00000204787,2,79135701,79138030,-1,2
REG3A,ENSG00000172016,2,79157003,79159753,-1,2
CTNNA2,ENSG00000066032,2,79185231,80648861,1,2
MIR4264,ENSG00000266436,2,79649294,79649359,-1,2
MIR8080,ENSG00000276917,2,79866495,79866583,-1,2
LRRTM1,ENSG00000162951,2,80288351,80304752,-1,2
LINC01815,ENSG00000235519,2,81461354,81467468,-1,2
DHFRP3,ENSG00000168129,2,82856826,82857384,1,2
LINC01809,ENSG00000232548,2,83522814,83523502,1,2
FUNDC2P2,ENSG00000182814,2,84290777,84291269,1,2
SUCLG1,ENSG00000163541,2,84423528,84460045,-1,2
DNAH6,ENSG00000115423,2,84516455,84819589,1,2
TRABD2A,ENSG00000186854,2,84821650,84907008,-1,2
TMSB10,ENSG00000034510,2,84905656,84906671,1,2
KCMF1,ENSG00000176407,2,84971093,85059472,1,2
LINC01964,ENSG00000260840,2,85015876,85067347,-1,2
TGOLN2,ENSG00000292253,2,85318027,85328251,-1,2
RETSAT,ENSG00000042445,2,85341955,85354531,-1,2
ELMOD3,ENSG00000115459,2,85354394,85391752,1,2
CAPG,ENSG00000042493,2,85394753,85418432,-1,2
SH2D6,ENSG00000152292,2,85418714,85437029,1,2
PARTICL,ENSG00000286532,2,85534705,85539110,-1,2
MAT2A,ENSG00000168906,2,85539168,85545281,1,2
GGCX,ENSG00000115486,2,85544720,85561532,-1,2
VAMP8,ENSG00000118640,2,85561562,85582031,1,2
VAMP5,ENSG00000168899,2,85584431,85593406,1,2
RNF181,ENSG00000168894,2,85595725,85597708,1,2
TMEM150A,ENSG00000168890,2,85598547,85603196,-1,2
USP39,ENSG00000168883,2,85602856,85649283,1,2
C2orf68,ENSG00000168887,2,85605254,85612066,-1,2
SFTPB,ENSG00000168878,2,85657314,85668741,-1,2
GNLY,ENSG00000115523,2,85685175,85698852,1,2
ATOH8,ENSG00000168874,2,85751344,85791383,1,2
MIR6071,ENSG00000278783,2,85783600,85783677,-1,2
ST3GAL5,ENSG00000115525,2,85837120,85905199,-1,2
ST3GAL5-AS1,ENSG00000232504,2,85889151,85904727,1,2
POLR1A,ENSG00000068654,2,86020216,86106155,-1,2
PTCD3,ENSG00000132300,2,86106223,86142157,1,2
SNORD94,ENSG00000208772,2,86135870,86136006,1,2
IMMT,ENSG00000132305,2,86143932,86195472,-1,2
MIR4779,ENSG00000265420,2,86193026,86193108,-1,2
MRPL35,ENSG00000132313,2,86199355,86213790,1,2
REEP1,ENSG00000068615,2,86213993,86338083,-1,2
KDM3A,ENSG00000115548,2,86440647,86492716,1,2
CHMP3,ENSG00000115561,2,86503430,86563479,-1,2
RNF103-CHMP3,ENSG00000249884,2,86505668,86721122,-1,2
RNF103,ENSG00000239305,2,86603398,86623866,-1,2
RMND5A,ENSG00000153561,2,86720291,86778041,1,2
CD8A,ENSG00000153563,2,86784610,86808396,-1,2
CD8B,ENSG00000172116,2,86815339,86861924,-1,2
ANAPC1P1,ENSG00000233673,2,86871301,86912978,1,2
RGPD1,ENSG00000187627,2,86913783,87013976,1,2
PLGLB1,ENSG00000183281,2,87002559,87021852,-1,2
MIR4771-1,ENSG00000264793,2,87194786,87194859,1,2
CYTOR,ENSG00000222041,2,87454781,87636740,1,2
MIR4435-1,ENSG00000265507,2,87629755,87629834,1,2
PLGLB2,ENSG00000125551,2,87748087,87759476,1,2
RGPD2,ENSG00000185304,2,87755960,87825796,-1,2
KRCC1,ENSG00000172086,2,88027205,88064252,-1,2
SMYD1,ENSG00000115593,2,88067825,88113384,1,2
MIR4780,ENSG00000265003,2,88082519,88082599,-1,2
FABP1,ENSG00000163586,2,88122982,88128062,-1,2
THNSL2,ENSG00000144115,2,88170295,88186636,1,2
FOXI3,ENSG00000214336,2,88446787,88452693,-1,2
EIF2AK3,ENSG00000172071,2,88556741,88691518,-1,2
RPIA,ENSG00000153574,2,88691673,88750929,1,2
ANKRD36BP2,ENSG00000291127,2,88765739,88806619,1,2
MIR4436A,ENSG00000265510,2,88812370,88812454,1,2
GGT8P,ENSG00000236969,2,91775944,91781169,1,2
LOC100133920,ENSG00000290941,2,94575976,94588263,-1,2
FAM95A,ENSG00000289811,2,94755326,94798875,-1,2
ANKRD20A8P,ENSG00000229089,2,94791103,94857282,-1,2
LOC442028,ENSG00000291024,2,94811046,94947341,-1,2
TEKT4,ENSG00000163060,2,94871430,94876823,1,2
MAL,ENSG00000172005,2,95025677,95053992,1,2
MRPS5,ENSG00000144029,2,95085369,95122006,-1,2
ZNF514,ENSG00000144026,2,95122087,95165668,-1,2
ZNF2,ENSG00000275111,2,95165432,95184317,1,2
PROM2,ENSG00000155066,2,95274449,95291308,1,2
KCNIP3,ENSG00000115041,2,95297327,95386077,1,2
FAHD2A,ENSG00000115042,2,95402708,95416616,1,2
TRIM43B,ENSG00000144010,2,95477008,95484754,-1,2
TRIM43,ENSG00000144015,2,95592001,95599778,1,2
LINC00342,ENSG00000232931,2,95806973,95835003,-1,2
ANKRD36C,ENSG00000174501,2,95836919,95991831,-1,2
FAHD2CP,ENSG00000231584,2,96013730,96021608,1,2
GPAT2,ENSG00000186281,2,96021946,96039451,-1,2
ADRA2B,ENSG00000274286,2,96112876,96116571,-1,2
ASTL,ENSG00000188886,2,96122818,96138502,-1,2
DUSP2,ENSG00000158050,2,96143166,96145440,-1,2
STARD7,ENSG00000084090,2,96184859,96208827,-1,2
STARD7-AS1,ENSG00000204685,2,96208389,96243353,1,2
TMEM127,ENSG00000135956,2,96248500,96266047,-1,2
CIAO1,ENSG00000144021,2,96266159,96274173,1,2
SNRNP200,ENSG00000144028,2,96274338,96321271,-1,2
ITPRIPL1,ENSG00000198885,2,96325317,96330517,1,2
NCAPH,ENSG00000121152,2,96335766,96377091,1,2
NEURL3,ENSG00000163121,2,96497646,96508109,-1,2
LOC105373496,ENSG00000235480,2,96527931,96532325,-1,2
ARID5A,ENSG00000196843,2,96536743,96552638,1,2
KANSL3,ENSG00000114982,2,96593170,96642787,-1,2
FER1L5,ENSG00000249715,2,96642737,96704887,1,2
LMAN2L,ENSG00000114988,2,96705929,96740064,-1,2
CNNM4,ENSG00000158158,2,96760902,96811874,1,2
MIR3127,ENSG00000264157,2,96798278,96798353,1,2
CNNM3,ENSG00000168763,2,96816245,96835382,1,2
ANKRD23,ENSG00000163126,2,96824526,96857934,-1,2
ANKRD39,ENSG00000213337,2,96836611,96858016,-1,2
SEMA4C,ENSG00000168758,2,96859718,96870757,-1,2
FAM178B,ENSG00000168754,2,96875882,96986580,-1,2
FAHD2B,ENSG00000144199,2,97082040,97094898,-1,2
ANKRD36,ENSG00000135976,2,97113153,97264521,1,2
LOC100506076,ENSG00000277701,2,97276469,97291886,1,2
ANKRD36B,ENSG00000291600,2,97492663,97589877,-1,2
COX5B,ENSG00000291596,2,97646062,97648383,1,2
ACTR1B,ENSG00000115073,2,97655939,97664044,-1,2
ZAP70,ENSG00000291603,2,97713576,97744327,1,2
TMEM131,ENSG00000075568,2,97756333,97995948,-1,2
VWA3B,ENSG00000168658,2,98087116,98313299,1,2
CNGA3,ENSG00000144191,2,98346188,98398601,1,2
INPP4A,ENSG00000040933,2,98444854,98594392,1,2
COA5,ENSG00000183513,2,98599314,98608515,-1,2
UNC50,ENSG00000115446,2,98608579,98618515,1,2
MGAT4A,ENSG00000071073,2,98619106,98731132,-1,2
TSGA10,ENSG00000135951,2,98997261,99154964,-1,2
C2orf15,ENSG00000273045,2,99141707,99151669,1,2
LIPT1,ENSG00000144182,2,99154955,99163157,1,2
MITD1,ENSG00000158411,2,99161427,99181058,-1,2
MRPL30,ENSG00000185414,2,99181152,99199561,1,2
LYG2,ENSG00000185674,2,99242246,99255666,-1,2
LYG1,ENSG00000144214,2,99284238,99304742,-1,2
TXNDC9,ENSG00000115514,2,99318982,99340702,-1,2
EIF5B,ENSG00000158417,2,99337389,99401326,1,2
REV1,ENSG00000135945,2,99400475,99490035,-1,2
AFF3,ENSG00000144218,2,99545419,100192428,-1,2
LINC01104,ENSG00000232084,2,100208152,100254182,1,2
LONRF2,ENSG00000170500,2,100271875,100322501,-1,2
CHST10,ENSG00000115526,2,100391860,100417668,-1,2
NMS,ENSG00000204640,2,100470482,100483280,1,2
PDCL3,ENSG00000115539,2,100562993,100577472,1,2
LINC01849,ENSG00000234988,2,100599166,100611571,1,2
NPAS2,ENSG00000170485,2,100820139,100996829,1,2
RPL31,ENSG00000071082,2,101002229,101024032,1,2
TBC1D8,ENSG00000204634,2,101007228,101252866,-1,2
TBC1D8-AS1,ENSG00000272902,2,101151660,101155412,1,2
CNOT11,ENSG00000158435,2,101252886,101270316,1,2
RNF149,ENSG00000163162,2,101271219,101308701,-1,2
SNORD89,ENSG00000212283,2,101272936,101273049,-1,2
